year	fips	prescription_rate_per_100
2017	48253	30.3
2017	48255	56.1
2017	48257	71
2017	48259	60.3
2017	48265	77.2
2017	48267	55.1
2017	48271	22.4
2017	48273	61.7
2017	48277	139.7
2017	48279	2.6
2017	48281	55.7
2017	48283	0.2
2017	48285	50
2017	48287	46.3
2017	48289	40
2017	48291	83
2017	48293	87.1
2017	48297	13.9
2017	48299	56.9
2017	48303	79.1
2017	48305	0.9
2017	48307	54.2
2017	48309	70.5
2017	48313	72.9
2017	48315	1.6
2017	48317	40.4
2017	48319	38.8
2017	48321	62.1
2017	48323	28.4
2017	48325	42.7
2017	48329	54.6
2017	48331	61.6
2017	48335	50.6
2017	48337	75.7
2017	48339	55.7
2017	48341	51.2
2017	48343	77.1
2017	48347	83
2017	48349	67
2017	48351	25.5
2017	48353	83.4
2017	48355	71.6
2017	48357	49.3
2017	48361	95.8
2017	48363	96.5
2017	48365	76.7
2017	48367	65.5
2017	48369	0.9
2017	48371	34.3
2017	48373	91.4
2017	48375	73.4
2017	48377	3.3
2017	48379	62.5
2017	48381	69.5
2017	48383	25.4
2017	48387	59.4
2017	48389	58.4
2017	48391	1.5
2017	48395	25.3
2017	48397	70.9
2017	48399	70.3
2017	48401	46.3
2017	48403	44.4
2017	48405	66.4
2017	48407	17.3
2017	48409	81.7
2017	48411	36.3
2017	48415	81.5
2017	48419	65.1
2017	48421	1
2017	48423	82.1
2017	48425	5.1
2017	48427	33.7
2017	48429	96.9
2017	48433	2.6
2017	48435	2.6
2017	48437	9.1
2017	48439	61
2017	48441	99.6
2017	48445	77.8
2017	48449	76.2
2017	48451	71.3
2017	48453	45.6
2017	48455	56.5
2017	48457	48.4
2017	48459	18.2
2017	48461	1.6
2017	48463	71.9
2017	48465	35.9
2017	48467	70.3
2017	48469	94.6
2017	48471	57.2
2017	48473	11.8
2017	48475	51.9
2017	48477	71.2
2017	48479	24.9
2017	48481	60.4
2017	48483	32.7
2017	48485	98.7
2017	48487	137.9
2017	48489	32.8
2017	48491	56.9
2017	48493	54.4
2017	48495	46.7
2017	48497	60.7
2017	48499	91
2017	48501	7.5
2017	48503	92.2
2017	48505	21
2017	48507	0.6
2017	49001	87
2017	49003	73.8
2017	49005	50.2
2017	49007	154.1
2017	49011	62.5
2017	49013	58.8
2017	49015	80.2
2017	49017	73.2
2017	49019	80.3
2017	49021	90
2017	49023	73.5
2017	49025	100.8
2017	49027	64.8
2017	49029	36.7
2017	49033	29.5
2017	49035	63.2
2017	49037	15.1
2017	49039	83.2
2017	49041	108.2
2017	49043	51.5
2017	49045	64
2017	49047	61.3
2017	49049	52.9
2017	49051	58.9
2017	49053	79.7
2017	49057	75.9
2017	50001	41.7
2017	50003	62.5
2017	50005	54.9
2017	50007	42.7
2017	50009	0.5
2017	50011	79.1
2017	50013	14.9
2017	50015	52.3
2017	50017	34.4
2017	50019	60.8
2017	50021	65.6
2017	50023	52
2017	50025	60.1
2017	50027	30.9
2017	51001	50.8
2017	51003	49.1
2017	51005	70.4
2017	51007	37
2017	51009	62
2017	51011	96.7
2017	51013	20.1
2017	51015	15.9
2017	51017	1.1
2017	51019	37
2017	51021	54.6
2017	51023	35.4
2017	51025	17.9
2017	51027	138.6
2017	51029	1.8
2017	51031	32.9
2017	51033	32
2017	51035	35.8
2017	51037	31.7
2017	51041	56.3
2017	51043	27.5
2017	51045	5.9
2017	51047	53.3
2017	51049	21.2
2017	51051	155.6
2017	51053	3.8
2017	51057	87.8
2017	51059	24.9
2017	51061	61.7
2017	51063	34.9
2017	51065	27
2017	51067	66.9
2017	51069	50.4
2017	51071	98.1
2017	51073	89
2017	51075	10.8
2017	51077	19.8
2017	51079	66
2017	51083	70.3
2017	51085	73.7
2017	51087	56.6
2017	51089	63.4
2017	51093	64.6
2017	51095	80.4
2017	51099	44.3
2017	51101	29.8
2017	51103	125.3
2017	51105	132.6
2017	51107	31.1
2017	51109	41.9
2017	51111	1.2
2017	51115	50.1
2017	51117	83.9
2017	51119	3.1
2017	51121	53.2
2017	51125	17.9
2017	51127	44.8
2017	51131	96.4
2017	51133	24
2017	51135	63.3
2017	51137	73.8
2017	51139	75.8
2017	51141	58.5
2017	51143	16.5
2017	51145	41.8
2017	51147	82.5
2017	51153	32.2
2017	51155	111
2017	51159	35.8
2017	51161	74.9
2017	51163	0.1
2017	51165	27.7
2017	51167	105.7
2017	51169	136.1
2017	51171	53.4
2017	51173	105.1
2017	51175	
2017	51177	54.5
2017	51179	41.3
2017	51183	14.1
2017	51185	153.3
2017	51187	77.5
2017	51191	88.1
2017	51193	35.1
2017	51195	159
2017	51197	91.2
2017	51199	40.3
2017	51510	27.2
2017	51520	161
2017	51530	81.1
2017	51540	44.1
2017	51550	54.2
2017	51570	179.8
2017	51580	211.8
2017	51590	162.1
2017	51595	219
2017	51600	68.5
2017	51610	49.5
2017	51620	234.1
2017	51630	135.6
2017	51640	345.1
2017	51650	60.9
2017	51660	105.8
2017	51670	150.8
2017	51678	213.5
2017	51680	93.3
2017	51683	88.1
2017	51690	336.4
2017	51700	49.8
2017	51710	53.9
2017	51720	396.1
2017	51730	130.4
2017	51735	66
2017	51740	83.8
2017	51750	82.6
2017	51760	41.9
2017	51770	86.2
2017	51775	178.4
2017	51790	144.9
2017	51800	75.3
2017	51810	52.1
2017	51820	169
2017	51840	138
2017	53001	25.5
2017	53003	133.2
2017	53005	89.8
2017	53007	70.3
2017	53009	101.8
2017	53011	54.2
2017	53013	100.4
2017	53015	76.6
2017	53017	57.2
2017	53019	51
2017	53021	52.9
2017	53023	95.7
2017	53025	65.7
2017	53027	90.4
2017	53029	39.1
2017	53031	78.6
2017	53033	41.9
2017	53035	56.8
2017	53037	47.9
2017	53039	19.9
2017	53041	81.6
2017	53043	65.1
2017	53045	75.1
2017	53047	64.3
2017	53049	29.4
2017	53051	102.4
2017	53053	57.2
2017	53055	59.8
2017	53057	71.8
2017	53059	2.8
2017	53061	60.9
2017	53063	76.6
2017	53065	75.4
2017	53067	54.8
2017	53069	5.8
2017	53071	74.4
2017	53073	63.1
2017	53075	45.9
2017	53077	60.4
2017	54001	56.3
2017	54003	82.6
2017	54005	106.7
2017	54007	77.7
2017	54009	76
2017	54011	106.8
2017	54013	37.4
2017	54015	51.9
2017	54017	25.5
2017	54019	60.9
2017	54021	49.1
2017	54023	73.8
2017	54025	95.6
2017	54027	64.1
2017	54029	117.8
2017	54031	71.3
2017	54033	88.4
2017	54035	67.6
2017	54037	77.1
2017	54039	94.9
2017	54041	72.2
2017	54043	41.5
2017	54045	170.7
2017	54047	88.2
2017	54049	75
2017	54051	109.1
2017	54053	68.8
2017	54055	101.7
2017	54057	80.7
2017	54059	74.5
2017	54061	46.5
2017	54063	33.4
2017	54065	68.6
2017	54067	113
2017	54069	67.4
2017	54071	60.8
2017	54073	100.7
2017	54075	48.5
2017	54077	59.3
2017	54079	78.2
2017	54081	78.9
2017	54083	87.4
2017	54085	59.6
2017	54087	85.2
2017	54089	90.3
2017	54091	58.5
2017	54093	36.7
2017	54095	45.3
2017	54097	49.9
2017	54099	61.6
2017	54101	50.7
2017	54103	84.7
2017	54105	34.6
2017	54107	91.3
2017	54109	113.6
2017	55001	37.7
2017	55003	73.5
2017	55005	70.7
2017	55007	5.2
2017	55009	55.8
2017	55011	0.4
2017	55013	60
2017	55015	18.3
2017	55017	52.7
2017	55019	25.3
2017	55021	81.4
2017	55023	60.4
2017	55025	43.9
2017	55027	37.1
2017	55029	58.3
2017	55031	48.2
2017	55033	33.9
2017	55035	48.7
2017	55039	43.6
2017	55041	38.7
2017	55043	39.3
2017	55045	46.1
2017	55047	51.4
2017	55049	39.6
2017	55051	66.2
2017	55053	22.9
2017	55055	54.6
2017	55057	105.4
2017	55059	53.4
2017	55061	15.4
2017	55063	57.9
2017	55065	11
2017	55067	81.7
2017	55069	62.9
2017	55071	48.4
2017	55073	42.4
2017	55075	60.9
2017	55077	26
2017	55079	64.2
2017	55081	58
2017	55083	29.6
2017	55085	69.4
2017	55087	50.3
2017	55089	54
2017	55091	49.5
2017	55093	31.5
2017	55095	53.6
2017	55097	47.5
2017	55099	51
2017	55101	64.8
2017	55103	37.7
2017	55105	64.4
2017	55107	27.5
2017	55109	31.7
2017	55111	55.6
2017	55113	76.3
2017	55115	35.5
2017	55117	54.6
2017	55119	22.1
2017	55121	14.1
2017	55123	36.8
2017	55125	52.2
2017	55127	51.4
2017	55129	26.5
2017	55131	54.9
2017	55133	58.2
2017	55135	73
2017	55137	25
2017	55139	48.5
2017	55141	60.5
2017	56001	43.3
2017	56003	50.1
2017	56005	66.5
2017	56007	60.3
2017	56009	64.4
2017	56011	0.4
2017	56013	76.9
2017	56015	30.1
2017	56017	69.8
2017	56019	58.5
2017	56021	64.5
2017	56023	65
2017	56025	73.3
2017	56027	1.4
2017	56029	73.2
2017	56031	51.9
2017	56033	44.3
2017	56035	54.1
2017	56037	88.1
2017	56039	59.4
2017	56041	100.2
2017	56043	78.7
2017	56045	40.2
