GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,0500000US48417,48417,United States - Texas - Shackelford County,Shackelford County,46685,7316
0100000US,,United States,0500000US48419,48419,United States - Texas - Shelby County,Shelby County,38121,2400
0100000US,,United States,0500000US48421,48421,United States - Texas - Sherman County,Sherman County,54961,4119
0100000US,,United States,0500000US48423,48423,United States - Texas - Smith County,Smith County,50742,1276
0100000US,,United States,0500000US48425,48425,United States - Texas - Somervell County,Somervell County,52346,8689
0100000US,,United States,0500000US48427,48427,United States - Texas - Starr County,Starr County,27133,1554
0100000US,,United States,0500000US48429,48429,United States - Texas - Stephens County,Stephens County,45862,3667
0100000US,,United States,0500000US48431,48431,United States - Texas - Sterling County,Sterling County,50000,13092
0100000US,,United States,0500000US48433,48433,United States - Texas - Stonewall County,Stonewall County,46786,13949
0100000US,,United States,0500000US48435,48435,United States - Texas - Sutton County,Sutton County,60996,5615
0100000US,,United States,0500000US48437,48437,United States - Texas - Swisher County,Swisher County,37883,4612
0100000US,,United States,0500000US48439,48439,United States - Texas - Tarrant County,Tarrant County,62532,457
0100000US,,United States,0500000US48441,48441,United States - Texas - Taylor County,Taylor County,49161,2217
0100000US,,United States,0500000US48443,48443,United States - Texas - Terrell County,Terrell County,26063,5567
0100000US,,United States,0500000US48445,48445,United States - Texas - Terry County,Terry County,42441,5680
0100000US,,United States,0500000US48447,48447,United States - Texas - Throckmorton County,Throckmorton County,37279,7356
0100000US,,United States,0500000US48449,48449,United States - Texas - Titus County,Titus County,46980,2674
0100000US,,United States,0500000US48451,48451,United States - Texas - Tom Green County,Tom Green County,49662,2089
0100000US,,United States,0500000US48453,48453,United States - Texas - Travis County,Travis County,68350,751
0100000US,,United States,0500000US48455,48455,United States - Texas - Trinity County,Trinity County,37398,3180
0100000US,,United States,0500000US48457,48457,United States - Texas - Tyler County,Tyler County,44396,4682
0100000US,,United States,0500000US48459,48459,United States - Texas - Upshur County,Upshur County,48796,2647
0100000US,,United States,0500000US48461,48461,United States - Texas - Upton County,Upton County,52750,5566
0100000US,,United States,0500000US48463,48463,United States - Texas - Uvalde County,Uvalde County,40781,3100
0100000US,,United States,0500000US48465,48465,United States - Texas - Val Verde County,Val Verde County,44609,2594
0100000US,,United States,0500000US48467,48467,United States - Texas - Van Zandt County,Van Zandt County,50061,2093
0100000US,,United States,0500000US48469,48469,United States - Texas - Victoria County,Victoria County,55740,2218
0100000US,,United States,0500000US48471,48471,United States - Texas - Walker County,Walker County,41456,1745
0100000US,,United States,0500000US48473,48473,United States - Texas - Waller County,Waller County,53506,4971
0100000US,,United States,0500000US48475,48475,United States - Texas - Ward County,Ward County,63333,5589
0100000US,,United States,0500000US48477,48477,United States - Texas - Washington County,Washington County,55793,4336
0100000US,,United States,0500000US48479,48479,United States - Texas - Webb County,Webb County,40442,1234
0100000US,,United States,0500000US48481,48481,United States - Texas - Wharton County,Wharton County,50145,3208
0100000US,,United States,0500000US48483,48483,United States - Texas - Wheeler County,Wheeler County,50910,3512
0100000US,,United States,0500000US48485,48485,United States - Texas - Wichita County,Wichita County,45776,1140
0100000US,,United States,0500000US48487,48487,United States - Texas - Wilbarger County,Wilbarger County,43913,4945
0100000US,,United States,0500000US48489,48489,United States - Texas - Willacy County,Willacy County,29104,2657
0100000US,,United States,0500000US48491,48491,United States - Texas - Williamson County,Williamson County,79123,1440
0100000US,,United States,0500000US48493,48493,United States - Texas - Wilson County,Wilson County,71942,4350
0100000US,,United States,0500000US48495,48495,United States - Texas - Winkler County,Winkler County,55000,12087
0100000US,,United States,0500000US48497,48497,United States - Texas - Wise County,Wise County,59081,2722
0100000US,,United States,0500000US48499,48499,United States - Texas - Wood County,Wood County,48038,3129
0100000US,,United States,0500000US48501,48501,United States - Texas - Yoakum County,Yoakum County,62500,8792
0100000US,,United States,0500000US48503,48503,United States - Texas - Young County,Young County,46351,3907
0100000US,,United States,0500000US48505,48505,United States - Texas - Zapata County,Zapata County,34550,6700
0100000US,,United States,0500000US48507,48507,United States - Texas - Zavala County,Zavala County,25988,5009
0100000US,,United States,0400000US49,49,United States - Utah,Utah,65325,407
0100000US,,United States,0500000US49001,49001,United States - Utah - Beaver County,Beaver County,47878,4577
0100000US,,United States,0500000US49003,49003,United States - Utah - Box Elder County,Box Elder County,58835,2580
0100000US,,United States,0500000US49005,49005,United States - Utah - Cache County,Cache County,53812,1423
0100000US,,United States,0500000US49007,49007,United States - Utah - Carbon County,Carbon County,46994,2951
0100000US,,United States,0500000US49009,49009,United States - Utah - Daggett County,Daggett County,85000,41001
0100000US,,United States,0500000US49011,49011,United States - Utah - Davis County,Davis County,75961,1280
0100000US,,United States,0500000US49013,49013,United States - Utah - Duchesne County,Duchesne County,63000,1812
0100000US,,United States,0500000US49015,49015,United States - Utah - Emery County,Emery County,51852,1883
0100000US,,United States,0500000US49017,49017,United States - Utah - Garfield County,Garfield County,51700,7983
0100000US,,United States,0500000US49019,49019,United States - Utah - Grand County,Grand County,46658,5393
0100000US,,United States,0500000US49021,49021,United States - Utah - Iron County,Iron County,45422,3795
0100000US,,United States,0500000US49023,49023,United States - Utah - Juab County,Juab County,57590,2343
0100000US,,United States,0500000US49025,49025,United States - Utah - Kane County,Kane County,50266,10045
0100000US,,United States,0500000US49027,49027,United States - Utah - Millard County,Millard County,59312,4036
0100000US,,United States,0500000US49029,49029,United States - Utah - Morgan County,Morgan County,86071,3961
0100000US,,United States,0500000US49031,49031,United States - Utah - Piute County,Piute County,41750,4885
0100000US,,United States,0500000US49033,49033,United States - Utah - Rich County,Rich County,52917,11088
0100000US,,United States,0500000US49035,49035,United States - Utah - Salt Lake County,Salt Lake County,67922,923
0100000US,,United States,0500000US49037,49037,United States - Utah - San Juan County,San Juan County,42581,4124
0100000US,,United States,0500000US49039,49039,United States - Utah - Sanpete County,Sanpete County,50928,2718
0100000US,,United States,0500000US49041,49041,United States - Utah - Sevier County,Sevier County,50850,2452
0100000US,,United States,0500000US49043,49043,United States - Utah - Summit County,Summit County,94952,4770
0100000US,,United States,0500000US49045,49045,United States - Utah - Tooele County,Tooele County,66542,2759
0100000US,,United States,0500000US49047,49047,United States - Utah - Uintah County,Uintah County,67012,3914
0100000US,,United States,0500000US49049,49049,United States - Utah - Utah County,Utah County,67042,820
0100000US,,United States,0500000US49051,49051,United States - Utah - Wasatch County,Wasatch County,74552,4096
0100000US,,United States,0500000US49053,49053,United States - Utah - Washington County,Washington County,55175,1757
0100000US,,United States,0500000US49055,49055,United States - Utah - Wayne County,Wayne County,42444,3902
0100000US,,United States,0500000US49057,49057,United States - Utah - Weber County,Weber County,62036,966
0100000US,,United States,0400000US50,50,United States - Vermont,Vermont,57808,741
0100000US,,United States,0500000US50001,50001,United States - Vermont - Addison County,Addison County,61875,2338
0100000US,,United States,0500000US50003,50003,United States - Vermont - Bennington County,Bennington County,52251,3311
0100000US,,United States,0500000US50005,50005,United States - Vermont - Caledonia County,Caledonia County,47371,1846
0100000US,,United States,0500000US50007,50007,United States - Vermont - Chittenden County,Chittenden County,66906,2119
0100000US,,United States,0500000US50009,50009,United States - Vermont - Essex County,Essex County,38767,2389
0100000US,,United States,0500000US50011,50011,United States - Vermont - Franklin County,Franklin County,62214,2360
0100000US,,United States,0500000US50013,50013,United States - Vermont - Grand Isle County,Grand Isle County,66111,3036
0100000US,,United States,0500000US50015,50015,United States - Vermont - Lamoille County,Lamoille County,54899,2802
0100000US,,United States,0500000US50017,50017,United States - Vermont - Orange County,Orange County,56584,2696
0100000US,,United States,0500000US50019,50019,United States - Vermont - Orleans County,Orleans County,45664,1944
0100000US,,United States,0500000US50021,50021,United States - Vermont - Rutland County,Rutland County,52635,1977
0100000US,,United States,0500000US50023,50023,United States - Vermont - Washington County,Washington County,60602,2838
0100000US,,United States,0500000US50025,50025,United States - Vermont - Windham County,Windham County,50831,1962
0100000US,,United States,0500000US50027,50027,United States - Vermont - Windsor County,Windsor County,56828,2027
0100000US,,United States,0400000US51,51,United States - Virginia,Virginia,68766,319
0100000US,,United States,0500000US51001,51001,United States - Virginia - Accomack County,Accomack County,42260,2253
0100000US,,United States,0500000US51003,51003,United States - Virginia - Albemarle County,Albemarle County,72265,2910
0100000US,,United States,0500000US51005,51005,United States - Virginia - Alleghany County,Alleghany County,46020,4009
