fips,2000_population,2010_population,2017_population,2000_pct_male,2010_pct_male,2017_pct_male,2000_pct_white,2010_pct_white,2017_pct_white,2000_pct_25_39,2010_pct_25_39,2017_pct_25_39,2000_pct_hs_diploma,2010_pct_hs_diploma,2017_pct_hs_diploma,2000_median_hh_inc,2010_median_hh_inc,2017_median_hh_inc,2000_pov_pct,2010_pov_pct,2017_pov_pct,2000_unemploy_rate,2010_unemploy_rate,2017_unemploy_rate,2000_deaths,2010_deaths,2017_deaths,2000_mean_deaths,2010_mean_deaths,2017_mean_deaths,2000_death_rate,2010_death_rate,2017_death_rate,2000_log_death_rate,2010_log_death_rate,2017_log_death_rate,2000_deaths_age_adj,2010_deaths_age_adj,2017_deaths_age_adj,predicted_deaths_age_adj
36039,48243,49136,47474,0.515473747,0.521654184,0.522875679,0.924092614,0.912386031,0.900092682,0.188628402,0.15703354,0.168218393,0.365,0.846,0.365,36493,46213,53214,0.122,0.12,0.124,0.046,0.083,0.052,5,28,56,0.833333333,4.666666667,9.333333333,1.727366319,9.497449256,19.65988401,0.54659789,2.251023263,2.978580215,5,9.2,21.7,14.66460015
36041,5386,4851,4481,0.499257334,0.506493506,0.503905378,0.985889343,0.974025974,0.965409507,0.16431489,0.125128839,0.117607677,0.373,0.881,0.32,32287,45242,55587,0.104,0.127,0.097,0.055,0.075,0.074,5,5,5,0.833333333,0.833333333,0.833333333,15.47221191,17.17858861,18.59703935,2.739045635,2.84366376,2.923002393,5,5,5,5.611467163
36043,64391,64461,62209,0.484943548,0.489536309,0.493899597,0.982093771,0.969485425,0.962995708,0.187355376,0.159445246,0.168255397,0.354,0.868,0.365,32924,42048,49077,0.125,0.12,0.149,0.043,0.08,0.057,5,23,32,0.833333333,3.833333333,5.333333333,1.294176722,5.946748163,8.573250387,0.257874757,1.782844543,2.148646936,5,6,9.8,13.53721295
36045,111491,116594,113063,0.5174319,0.510112013,0.526441011,0.907436475,0.899385903,0.875193476,0.236736598,0.21605743,0.235620849,0.363,0.873,0.336,34006,43447,50322,0.133,0.146,0.148,0.059,0.088,0.065,5,34,81,0.833333333,5.666666667,13.5,0.747444487,4.860170049,11.9402457,-0.291095241,1.581073427,2.479914686,5,4.9,12,10.95794106
36047,2466259,2509877,2596385,0.46925404,0.471723913,0.474015602,0.505766021,0.494911504,0.495182725,0.234032598,0.241150064,0.258610722,0.267,0.777,0.257,32135,42894,52782,0.251,0.218,0.219,0.063,0.099,0.047,881,830,1198,146.8333333,138.3333333,199.6666667,5.95368667,5.511558269,7.690179487,1.784010636,1.706847391,2.039944124,6.1,5.6,7.4,10.42138643
36049,26987,27078,26576,0.496646534,0.502548194,0.507487959,0.987549561,0.979023562,0.971440397,0.197020788,0.168254672,0.174292595,0.481,0.853,0.459,34361,41719,51475,0.132,0.16,0.142,0.052,0.088,0.066,5,5,23,0.833333333,0.833333333,3.833333333,3.087906523,3.077529113,14.42404174,1.127493361,1.124127039,2.66889638,5,5,16.6,14.32237739
36051,64383,#N/A,63461,0.501436715,#N/A,0.502466082,0.951058509,#N/A,0.937205528,0.202926238,#N/A,0.159830447,0.338,#N/A,0.334,42066,#N/A,53654,0.104,#N/A,0.146,0.041,#N/A,0.05,5,#N/A,33,0.833333333,#N/A,5.5,1.294337532,#N/A,8.666740203,0.257999006,#N/A,2.159492734,5,#N/A,9.9,15.1638694
36053,69444,73440,70831,0.49061114,0.49129902,0.493329192,0.969932608,0.953417756,0.94862419,0.192428432,0.150735294,0.159224069,0.332,0.882,0.344,40184,51670,58365,0.098,0.097,0.111,0.039,0.081,0.055,5,24,45,0.833333333,4,7.5,1.20000768,5.446623094,10.58858409,0.182327957,1.694995801,2.359776449,5,6.2,11.8,11.11199525
36055,735677,744594,742436,0.481875878,0.482516647,0.482735212,0.815481522,0.781425851,0.770201068,0.210959429,0.180060543,0.199698021,0.261,0.884,0.243,44891,51105,55272,0.112,0.131,0.148,0.036,0.078,0.049,27,241,601,4.5,40.16666667,100.1666667,0.611681485,5.394438669,13.49162307,-0.491543581,1.685368547,2.60206898,0.6,5.4,13.5,11.2314506
36057,49677,50300,49216,0.477665721,0.487395626,0.491831925,0.972019244,0.948588469,0.933537874,0.187310023,0.173280318,0.184208388,0.392,0.836,0.353,32128,42716,47449,0.12,0.154,0.196,0.048,0.095,0.057,5,5,20,0.833333333,0.833333333,3.333333333,1.677503338,1.656726309,6.772865193,0.51730658,0.504843552,1.912924216,5,5,7.5,13.11024144
36059,1336358,1341687,1357664,0.481407677,0.483842357,0.486663121,0.831804801,0.781901442,0.74684237,0.203785962,0.166695362,0.174816449,0.268,0.898,0.233,72030,92450,105744,0.052,0.048,0.059,0.033,0.069,0.041,79,544,965,13.16666667,90.66666667,160.8333333,0.985264927,6.757661561,11.8463282,-0.014844713,1.910676907,2.472017963,1,7,12.4,11.2205483
36061,1540269,1588759,1629780,0.474574896,0.469540692,0.473498264,0.661118285,0.654781499,0.645739302,0.303820956,0.293572531,0.30239787,0.135,0.849,0.124,47030,66818,79781,0.2,0.173,0.173,0.05,0.084,0.041,646,473,839,107.6666667,78.83333333,139.8333333,6.99012099,4.961944092,8.579890128,1.944497865,1.601797618,2.149421108,6.5,4.7,7.9,8.867098417
36063,219585,216479,210866,0.482760662,0.485298805,0.487224114,0.913240886,0.890234157,0.878790322,0.197618234,0.167050846,0.181741011,0.369,0.878,0.347,38136,45749,51656,0.106,0.123,0.134,0.047,0.093,0.062,5,91,203,0.833333333,15.16666667,33.83333333,0.379503761,7.006068333,16.04494481,-0.968890772,1.946776678,2.775393835,5,7,17.3,13.95266831
36065,235208,234763,230127,0.496483963,0.49834088,0.498450855,0.917120166,0.883891414,0.863353713,0.202016938,0.170882976,0.181512817,0.326,0.856,0.334,35909,45433,51316,0.13,0.145,0.166,0.039,0.074,0.05,5,54,203,0.833333333,9,33.83333333,0.354296339,3.833653514,14.70202685,-1.0376216,1.343818269,2.687985365,5,4.1,15.7,13.82032574
36067,#N/A,467527,461791,#N/A,0.481565771,0.482068728,#N/A,0.819890616,0.802508061,#N/A,0.176319229,0.191229366,#N/A,0.888,0.255,#N/A,50129,57271,#N/A,0.132,0.149,#N/A,0.076,0.047,#N/A,132,433,#N/A,22,72.16666667,#N/A,4.705610585,15.62756023,#N/A,1.548755538,2.749036037,#N/A,4.8,15.8,12.6232588
36069,100398,#N/A,109609,0.48886432,#N/A,0.490014506,0.959710353,#N/A,0.937204062,0.197832626,#N/A,0.165807552,0.316,#N/A,0.281,44579,#N/A,61710,0.073,#N/A,0.097,0.036,#N/A,0.045,5,#N/A,58,0.833333333,#N/A,9.666666667,0.830029815,#N/A,8.819227132,-0.186293658,#N/A,2.176934239,5,#N/A,9.6,15.67782605
36071,343028,373453,379803,0.50074921,0.499741601,0.501686401,0.880027286,0.830342774,0.807687143,0.212866005,0.175625849,0.174874869,0.311,0.868,0.296,52058,69255,75146,0.105,0.117,0.122,0.034,0.078,0.045,22,159,367,3.666666667,26.5,61.16666667,1.06891177,7.095939784,16.10484032,0.066641094,1.959522759,2.779119868,1.1,7.3,17.1,9.880402305
36073,44178,42842,#N/A,0.495518131,0.494864852,#N/A,0.90796324,0.911185285,#N/A,0.224749876,0.169599925,#N/A,0.397,0.842,#N/A,37972,46418,#N/A,0.108,0.127,#N/A,0.047,0.093,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,1.886308419,1.945131724,#N/A,0.634621702,0.665329699,#N/A,5,5,#N/A,8.946531807
36075,122537,122141,118426,0.493671299,0.498489451,0.501883032,0.978218824,0.968888416,0.962035364,0.205823547,0.164653965,0.17853343,0.412,0.86,0.383,36598,45071,51755,0.14,0.153,0.183,0.048,0.098,0.065,5,42,102,0.833333333,7,17,0.680066701,5.731081291,14.35495584,-0.385564396,1.74590422,2.664095237,5,5.6,14.8,9.539978102
36077,61654,#N/A,59903,0.482288254,#N/A,0.485000751,0.966166023,#N/A,0.942507053,0.167661466,#N/A,0.145268184,0.347,#N/A,0.327,33444,#N/A,51254,0.149,#N/A,0.161,0.043,#N/A,0.05,5,#N/A,37,0.833333333,#N/A,6.166666667,1.351628983,#N/A,10.29442042,0.301310519,#N/A,2.331602042,5,#N/A,11.9,13.12948864
36079,96118,99661,98966,0.498834766,0.499423044,0.499939373,0.961703323,0.936484683,0.918790292,0.222809463,0.158396966,0.162823596,0.281,0.935,0.278,72279,88036,99608,0.044,0.066,0.048,0.029,0.067,0.042,5,27,95,0.833333333,4.5,15.83333333,0.86698988,4.51530689,15.99876052,-0.142727974,1.507473156,2.772511252,5,4.5,18,11.60586122
36081,2230896,2234745,2296865,0.481820757,0.484090579,0.484880043,0.560025658,0.505735106,0.482153283,0.252332247,0.235558419,0.234325483,0.277,0.797,0.277,42439,54870,62008,0.146,0.121,0.137,0.053,0.084,0.04,518,542,868,86.33333333,90.33333333,144.6666667,3.869895026,4.042221074,6.29844012,1.353227382,1.396794312,1.840302003,3.8,3.9,5.8,9.42795938
36083,152607,159341,159261,0.489794046,0.493827703,0.493586,0.921242145,0.884210592,0.866225881,0.207841056,0.182256921,0.202610809,0.325,0.886,0.289,42905,54221,63166,0.095,0.111,0.126,0.036,0.074,0.044,5,41,77,0.833333333,6.833333333,12.83333333,0.546064947,4.288496579,8.058051459,-0.60501736,1.455936224,2.086671773,5,4,8.5,12.55526825
36085,445406,469621,475516,0.483433093,0.485133757,0.484332809,0.82040206,0.781985899,0.760317213,0.225194542,0.194326915,0.197867159,0.336,0.873,0.314,55039,71206,76244,0.1,0.1,0.129,0.051,0.082,0.047,193,283,480,32.16666667,47.16666667,80,7.221875472,10.04355995,16.82382927,1.97711468,2.306931628,2.82279629,7,10,16.9,11.98897998
36087,#N/A,312502,324839,#N/A,0.490473661,0.490390624,#N/A,0.786497366,0.778761171,#N/A,0.168936519,0.171728148,#N/A,0.884,0.222,#N/A,82368,88571,#N/A,0.111,0.142,#N/A,0.069,0.043,#N/A,53,162,#N/A,8.833333333,27,#N/A,2.826648576,8.31180985,#N/A,1.039091761,2.117677377,#N/A,3.1,9.3,11.87504599
36089,111862,111811,108562,0.507920473,0.507436657,0.510731195,0.953666124,0.944039495,0.938145944,0.197162575,0.167353838,0.17516258,0.377,0.853,0.362,32356,41670,48330,0.169,0.166,0.194,0.057,0.098,0.067,5,26,62,0.833333333,4.333333333,10.33333333,0.744965523,3.875587673,9.518370455,-0.29441734,1.354697309,2.253223663,5,3.8,10.7,9.51675295
36091,201451,220105,229102,0.492894054,0.492169646,0.495338321,0.965435764,0.948906204,0.931135477,0.22635281,0.178342155,0.183154228,0.29,0.913,0.248,49460,64705,77548,0.057,0.065,0.066,0.033,0.063,0.04,5,36,76,0.833333333,6,12.66666667,0.413665523,2.725971695,5.528832863,-0.882697546,1.00282495,1.709976738,5,2.8,5.9,15.71956402
36093,146441,154864,154814,0.481081118,0.484082808,0.487384862,0.891171188,0.817698109,0.786834524,0.198933359,0.181288098,0.194065136,0.309,0.901,0.295,41739,54468,61315,0.109,0.108,0.124,0.035,0.073,0.045,5,26,94,0.833333333,4.333333333,15.66666667,0.569057391,2.798154079,10.11967049,-0.563773988,1.028959942,2.314481103,5,2.9,10.3,10.66822001
36095,31593,32692,#N/A,0.497641883,0.499908234,#N/A,0.973696705,0.963905543,#N/A,0.183046877,0.154257922,#N/A,0.381,0.851,#N/A,36585,49695,#N/A,0.114,0.11,#N/A,0.043,0.089,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,2.637715106,2.549043599,#N/A,0.969913052,0.93571823,#N/A,5,5,#N/A,9.431210937
36097,19268,18326,17925,0.501245589,0.498035578,0.498800558,0.971974258,0.972989196,0.965746165,0.187461075,0.151806177,0.163291492,0.399,0.865,0.385,36010,44575,47810,0.118,0.099,0.153,0.045,0.083,0.058,5,5,5,0.833333333,0.833333333,0.833333333,4.32496021,4.547273455,4.649000465,1.46440294,1.514527813,1.536652243,5,5,5,11.43576828
36099,33372,35261,#N/A,0.500779096,0.524120133,#N/A,0.959906508,0.930291257,#N/A,0.20505214,0.179206489,#N/A,0.357,0.826,#N/A,37140,45571,#N/A,0.115,0.134,#N/A,0.042,0.076,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,2.49710336,2.363328701,#N/A,0.915131404,0.860071092,#N/A,5,5,#N/A,8.546127151
36101,98795,99012,96249,0.490156384,0.496374177,0.498540245,0.968024698,0.956177029,0.950357926,0.191679741,0.167777643,0.174297915,0.373,0.868,0.372,35479,42812,50157,0.132,0.138,0.145,0.041,0.096,0.057,5,27,44,0.833333333,4.5,7.333333333,0.843497478,4.544903648,7.619126779,-0.170198367,1.514006528,2.030661767,5,4.3,8.3,14.96888128
36103,1424053,1494385,1483571,0.489726857,0.49200708,0.492272362,0.885750741,0.86240159,0.847247621,0.225224763,0.175656876,0.174501928,0.313,0.893,0.284,65288,84530,92838,0.06,0.054,0.072,0.035,0.073,0.045,99,922,1631,16.5,153.6666667,271.8333333,1.158664741,10.2829369,18.32290691,0.147268257,2.33048591,2.908152021,1.1,10.3,19,11.83470462
36105,74055,77477,75079,0.509094592,0.510951637,0.513432518,0.885463507,0.858009474,0.849971363,0.197596381,0.167559405,0.175814808,0.339,0.841,0.333,36998,48586,53877,0.163,0.147,0.159,0.044,0.087,0.049,5,74,111,0.833333333,12.33333333,18.5,1.125289762,15.91870275,24.64071178,0.118040569,2.767494692,3.204400026,5,15.4,26.9,12.94145542
36107,51752,51011,48650,0.494106508,0.495657799,0.495991778,0.979904158,0.972300092,0.965734841,0.193828258,0.16035757,0.163720452,0.374,0.886,0.356,40266,51011,57153,0.084,0.1,0.112,0.035,0.081,0.051,5,5,35,0.833333333,0.833333333,5.833333333,1.610243726,1.633634576,11.99040767,0.47638555,0.490807333,2.48410697,5,5,13.3,16.86238986
36109,96694,#N/A,102678,0.493929303,#N/A,0.491741171,0.867716715,#N/A,0.813221917,0.195617101,#N/A,0.184255634,0.223,#N/A,0.199,37272,#N/A,56200,0.176,#N/A,0.204,0.033,#N/A,0.043,5,#N/A,76,0.833333333,#N/A,12.66666667,0.861825277,#N/A,12.33630054,-0.148702724,#N/A,2.512546179,5,#N/A,13.7,10.29100135
36111,177891,182409,178723,0.497512522,0.497563168,0.495498621,0.91361002,0.890328876,0.875393766,0.20912244,0.170040952,0.181084695,0.3,0.877,0.304,42551,57485,61652,0.114,0.116,0.132,0.036,0.077,0.045,5,69,187,0.833333333,11.5,31.16666667,0.468451655,6.304513483,17.43853151,-0.758322374,1.841265803,2.858682212,5,6.3,18.5,13.31029189
36113,63344,#N/A,#N/A,0.485065673,#N/A,#N/A,0.979508714,#N/A,#N/A,0.199924223,#N/A,#N/A,0.336,#N/A,#N/A,39198,#N/A,#N/A,0.097,#N/A,#N/A,0.042,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,1.315567904,#N/A,#N/A,0.274268439,#N/A,#N/A,5,#N/A,#N/A,5.713629788
36115,61003,63343,#N/A,0.513105913,0.517815702,#N/A,0.958624986,0.951675797,#N/A,0.212038752,0.176862479,#N/A,0.402,0.857,#N/A,37668,46886,#N/A,0.094,0.119,#N/A,0.037,0.074,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,1.366053036,1.315588673,#N/A,0.311925586,0.274284226,#N/A,5,5,#N/A,13.15104321
36117,93768,#N/A,90372,0.495040952,#N/A,0.4957177,0.94959901,#N/A,0.936838844,0.212332565,#N/A,0.169455141,0.362,#N/A,0.353,44157,#N/A,53693,0.086,#N/A,0.117,0.038,#N/A,0.05,5,#N/A,24,0.833333333,#N/A,4,0.888718255,#N/A,4.426149692,-0.117975017,#N/A,1.487530062,5,#N/A,4.4,16.34694704
36119,925926,950631,969279,0.478505842,0.481252978,0.484336295,0.784557297,0.757178127,0.737234584,0.219113622,0.178327869,0.176271228,0.221,0.872,0.195,63582,79585,89968,0.088,0.079,0.094,0.034,0.071,0.045,43,288,548,7.166666667,48,91.33333333,0.773999938,5.049277795,9.422811526,-0.256183485,1.619245222,2.243133508,0.8,5.1,9.5,8.760371817
36121,43390,42121,40283,0.541922102,0.544811377,0.540749199,0.932611201,0.92436077,0.923739543,0.238879926,0.198831937,0.202988854,0.389,0.847,0.413,39895,48943,55459,0.084,0.105,0.114,0.048,0.09,0.056,5,5,25,0.833333333,0.833333333,4.166666667,1.920565414,1.978427229,10.3434865,0.652619629,0.682302201,2.336356998,5,5,10.7,13.60553713
36123,24615,25375,#N/A,0.488157627,0.484137931,#N/A,0.986471664,0.976512315,#N/A,0.171033922,0.141359606,#N/A,0.362,0.834,#N/A,34640,44947,#N/A,0.131,0.13,#N/A,0.037,0.067,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,3.385469565,3.28407225,#N/A,1.219492616,1.189084192,#N/A,5,5,#N/A,8.353290869
37001,131445,151440,163529,0.480664917,0.475713154,0.475163427,0.78788847,0.763695193,0.743329929,0.220951729,0.178816693,0.180212684,0.312,0.811,0.28,39168,44172,44281,0.111,0.151,0.176,0.031,0.117,0.042,32,71,93,5.333333333,11.83333333,15.5,4.057463832,7.813875682,9.478441133,1.400558106,2.055901087,2.249019865,4,8.4,10.3,8.65139515
37003,33669,37235,37146,0.498589207,0.506002417,0.509503042,0.935133209,0.91816839,0.908092392,0.231310701,0.187296898,0.174689065,0.355,0.749,0.399,38684,41520,44523,0.085,0.148,0.147,0.027,0.139,0.036,5,42,31,0.833333333,7,5.166666667,2.475075985,18.79951658,13.90907949,0.906271096,2.933831156,2.632541827,5,18.6,14.7,14.63480214
37005,10701,#N/A,#N/A,0.492477339,#N/A,#N/A,0.979814971,#N/A,#N/A,0.188860854,#N/A,#N/A,0.318,#N/A,#N/A,29244,#N/A,#N/A,0.172,#N/A,#N/A,0.059,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,7.787434196,#N/A,#N/A,2.052511434,#N/A,#N/A,5,#N/A,#N/A,7.062062412
37007,25253,#N/A,24878,0.491189166,#N/A,0.520419648,0.499346612,#N/A,0.476123483,0.213439987,#N/A,0.202588633,0.384,#N/A,0.412,29849,#N/A,38123,0.178,#N/A,0.227,0.052,#N/A,0.051,5,#N/A,5,0.833333333,#N/A,0.833333333,3.299937961,#N/A,3.349679771,1.193903669,#N/A,1.20886475,5,#N/A,5,12.37744734
37009,#N/A,27228,26803,#N/A,0.494233877,0.491810618,#N/A,0.975760247,0.969966049,#N/A,0.168503012,0.151960601,#N/A,0.758,0.314,#N/A,35312,40293,#N/A,0.167,0.194,#N/A,0.12,0.041,#N/A,20,23,#N/A,3.333333333,3.833333333,#N/A,12.24229959,14.30188163,#N/A,2.504897135,2.660391111,#N/A,12.8,15.5,13.33599683
37013,#N/A,47807,47051,#N/A,0.482063296,0.476334191,#N/A,0.715585584,0.716477864,#N/A,0.163992721,0.152621623,#N/A,0.818,0.336,#N/A,39817,41101,#N/A,0.164,0.191,#N/A,0.114,0.05,#N/A,20,41,#N/A,3.333333333,6.833333333,#N/A,6.972479623,14.52324782,#N/A,1.941970918,2.675750664,#N/A,7,16.9,12.49582399
37015,19726,21245,#N/A,0.466744398,0.494704636,#N/A,0.367585927,0.354812897,#N/A,0.183260671,0.17199341,#N/A,0.367,0.722,#N/A,25177,27487,#N/A,0.235,0.225,#N/A,0.07,0.109,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,4.224542904,3.922491567,#N/A,1.440911067,1.366727056,#N/A,5,5,#N/A,8.751858539
37017,32246,35192,33468,0.481051913,0.480165947,0.476216087,0.592879737,0.606188907,0.60445799,0.196210383,0.174727211,0.162782359,0.338,0.744,0.33,26877,30823,32396,0.21,0.255,0.245,0.06,0.122,0.058,5,21,28,0.833333333,3.5,4.666666667,2.584299861,9.945442146,13.94366758,0.949454625,2.29711437,2.635025469,5,11.1,13.6,10.84210695
37019,73750,108065,130735,0.491972881,0.489862583,0.479251922,0.83780339,0.854430204,0.86028225,0.185627119,0.162929718,0.139373542,0.332,0.84,0.274,35888,44321,51164,0.126,0.124,0.141,0.045,0.107,0.056,55,99,172,9.166666667,16.5,28.66666667,12.42937853,15.26858835,21.92730842,2.520062907,2.725797669,3.08773282,13.3,18.3,29,15.52703742
37021,206969,238737,257185,0.480125043,0.481534073,0.479460311,0.902792206,0.899454211,0.89480724,0.211804666,0.199797266,0.208079787,0.283,0.863,0.239,36666,43750,48464,0.114,0.138,0.132,0.031,0.083,0.034,112,116,226,18.66666667,19.33333333,37.66666667,9.019064047,8.098172187,14.64574787,2.199340564,2.09163838,2.684150046,8.8,8.5,15.8,13.23315177
37023,89255,90575,90127,0.50011764,0.500292575,0.49982802,0.882830094,0.868672371,0.859442786,0.219393871,0.169185758,0.170048931,0.304,0.745,0.302,35629,36061,40854,0.107,0.169,0.193,0.035,0.141,0.042,69,103,142,11.5,17.16666667,23.66666667,12.88443224,18.95298556,26.25924159,2.55601978,2.941961468,3.268017988,13.1,19.9,27.2,14.44573355
37025,132214,178535,206724,0.492663409,0.48833562,0.486992318,0.856505363,0.796756938,0.743764633,0.240685555,0.204934607,0.195589288,0.301,0.851,0.253,46140,54274,60716,0.071,0.109,0.115,0.03,0.11,0.041,64,103,171,10.66666667,17.16666667,28.5,8.067728581,9.615294853,13.78649794,2.087871978,2.263355045,2.623689703,7.5,9.9,15,8.724855612
37027,77602,83021,81920,0.494085204,0.491911685,0.494848633,0.933378006,0.924970791,0.919592285,0.226037989,0.174257116,0.167102051,0.321,0.739,0.322,35739,37308,40735,0.107,0.157,0.164,0.029,0.15,0.044,35,73,83,5.833333333,12.16666667,13.83333333,7.516988394,14.65492667,16.88639323,2.017165578,2.68477657,2.826508163,7.4,15.3,17.1,14.23731886
37029,6929,10009,10561,0.496752778,0.500849236,0.499100464,0.813681628,0.82745529,0.826152826,0.212584789,0.177640124,0.179149702,0.34,0.871,0.262,39493,58480,68327,0.101,0.075,0.09,0.029,0.084,0.043,5,5,5,0.833333333,0.833333333,0.833333333,12.02674749,8.325840077,7.890666919,2.487133127,2.119363941,2.065680658,5,5,5,5.721340685
37031,59405,66698,68919,0.491036108,0.493822903,0.490895109,0.910950257,0.904629824,0.898649139,0.189159162,0.163108339,0.157140992,0.296,0.869,0.257,38344,46982,51584,0.107,0.117,0.125,0.041,0.087,0.044,49,57,78,8.166666667,9.5,13,13.74743989,14.24330565,18.86272291,2.620852617,2.656287017,2.937187641,14.5,14.5,20.9,15.43760078
37033,23550,23753,#N/A,0.506199575,0.508988338,#N/A,0.625774947,0.638950869,#N/A,0.219278132,0.171515177,#N/A,0.367,0.75,#N/A,35018,36414,#N/A,0.144,0.209,#N/A,0.037,0.125,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,3.538570418,3.508328773,#N/A,1.263722809,1.255139791,#N/A,5,5,#N/A,10.26540922
37035,142467,154766,157811,0.493447605,0.489694119,0.488419692,0.874118217,0.857507463,0.84086027,0.230937691,0.186255379,0.174392153,0.313,0.798,0.303,40536,43303,48649,0.091,0.122,0.142,0.027,0.14,0.041,64,111,145,10.66666667,18.5,24.16666667,7.487113975,11.95352985,15.31367691,2.013183406,2.481026619,2.728746345,7.3,12.4,16,11.93182339
37037,49709,63840,71248,0.492244865,0.48226817,0.478960813,0.810014283,0.823668546,0.82181956,0.222615623,0.166917293,0.145309342,0.267,0.825,0.213,42851,55333,59684,0.097,0.12,0.133,0.027,0.079,0.038,5,21,20,0.833333333,3.5,3.333333333,1.676423451,5.48245614,4.678493899,0.516662626,1.701553201,1.542976242,5,6,5.8,13.49260762
37039,24385,27431,27980,0.48562641,0.48532682,0.487455325,0.954193152,0.943458131,0.936275911,0.172401066,0.146257883,0.135989993,0.348,0.815,0.337,27992,37708,38115,0.153,0.146,0.168,0.063,0.153,0.049,29,52,21,4.833333333,8.666666667,3.5,19.82092817,31.5944248,12.50893495,2.986738358,3.452980675,2.526443185,23.9,37.7,16.9,15.70944651
37041,14120,14737,#N/A,0.468626062,0.474452059,#N/A,0.611685552,0.635678903,#N/A,0.172025496,0.155866187,#N/A,0.336,0.772,#N/A,30928,37825,#N/A,0.176,0.186,#N/A,0.039,0.118,#N/A,5,5,#N/A,0.833333333,0.833333333,#N/A,5.901794145,5.654701319,#N/A,1.775256397,1.732487291,#N/A,5,5,#N/A,7.281966474
37043,8815,#N/A,#N/A,0.486897334,#N/A,#N/A,0.986046512,#N/A,#N/A,0.152353942,#N/A,#N/A,0.338,#N/A,#N/A,31397,#N/A,#N/A,0.114,#N/A,#N/A,0.04,#N/A,#N/A,5,#N/A,#N/A,0.833333333,#N/A,#N/A,9.453582908,#N/A,#N/A,2.246393813,#N/A,#N/A,5,#N/A,#N/A,5.915044968
37045,96572,97919,97228,0.480967568,0.482357867,0.480211462,0.775514642,0.766429396,0.759380014,0.212556435,0.168649598,0.168079154,0.341,0.789,0.351,35283,37889,40002,0.133,0.187,0.199,0.049,0.151,0.046,45,69,66,7.5,11.5,11,7.766226235,11.74440098,11.31361336,2.049784362,2.463376615,2.426006723,8.1,12.1,12.2,9.356504728
37047,54752,57975,55987,0.480877411,0.494299267,0.49459696,0.649273086,0.640448469,0.630842874,0.200522355,0.183527382,0.18148856,0.337,0.763,0.331,26805,32283,36261,0.227,0.227,0.236,0.076,0.129,0.054,20,55,48,3.333333333,9.166666667,8,6.088057666,15.81141297,14.28903138,1.806329093,2.760732019,2.659492207,6.4,17,16.1,10.91467742
37049,91610,104176,102754,0.504792053,0.499030487,0.507250326,0.716886803,0.721221779,0.716419799,0.204060692,0.188075948,0.19210931,0.3,0.875,0.258,35966,44298,49391,0.131,0.149,0.154,0.041,0.104,0.046,39,48,116,6.5,8,19.33333333,7.095295273,7.679311934,18.81516372,1.959431927,2.038529951,2.934663126,7.3,8,20.7,12.06094208
37051,302838,327195,331239,0.505580541,0.492709241,0.496553848,0.577453952,0.544384847,0.516654138,0.252550869,0.222702058,0.236050103,0.284,0.88,0.259,37466,42733,44737,0.128,0.169,0.182,0.044,0.089,0.057,56,124,257,9.333333333,20.66666667,42.83333333,3.081955809,6.31631494,12.93124703,1.125564398,1.843135959,2.559646632,3.1,6.7,13.3,9.209422888
