fips	population_2000	population_2010	population_2017	tot_male_2000	tot_male_2010	tot_male_2017	tot_female_2000	tot_female_2010	tot_female_2017	wa_2000	wa_2010	wa_2017	ba_2000	ba_2010	ba_2017	ia_2000	ia_2010	ia_2017	aa_2000	aa_2010	aa_2017	h_2000	h_2010	h_2017	age_grp_4_2000	age_grp_4_2010	age_grp_4_2017	age_grp_5_2000	age_grp_5_2010	age_grp_5_2017	age_grp_6_2000	age_grp_6_2010	age_grp_6_2017	age_grp_7_2000	age_grp_7_2010	age_grp_7_2017	age_grp_8_2000	age_grp_8_2010	age_grp_8_2017	pct_hs_diploma_2000	pct_hs_diploma_2010	pct_hs_diploma_2017	pct_bachelors_2000	pct_bachelors_2010	pct_bachelors_2017	pov_pct_2000	pov_pct_2010	pov_pct_2017	median_hh_inc_2000	median_hh_inc_2010	median_hh_inc_2017	unemploy_rate_2000	unemploy_rate_2010	unemploy_rate_2017	deaths_2000	deaths_2010	deaths_2017	deaths_age_adj_2000	deaths_age_adj_2010	deaths_age_adj_2017	md_per_100k_2000	md_per_100k_2010	md_per_100k_2017
45025	42907	46624	45920	20714	22653	22331	22193	23971	23589	28081	30118	29270	14326	15290	15189	151	312	348	138	183	270	967	1689	1948	2983	3413	2871	2590	2756	2786	2719	2509	2938	3142	2673	2323	3344	3000	2556	34.5	72.4	40.8	9.7	11.2	11.3	20.3	20.9	23.8	29483	33968	38469	4.8	16.5	4.3	0.0	20	25	0.0	7.6	10.6	0.0	7.1493937314115765	9.073751451800232
45027	32548	34950	34000	15980	17269	16714	16568	17681	17286	14967	16798	16955	17344	17583	16317	79	93	126	77	220	267	569	913	1076	2632	2543	2120	2337	2537	2278	1827	1964	2128	1805	1713	1741	2113	1795	1740	34.5	72.6	37.1	11.4	12.2	14.9	23.1	22.5	23.3	27131	31761	35838	5.6	15	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45029	38347	38896	37594	18373	18740	18088	19974	20156	19506	21574	22632	22270	16245	15241	14159	240	347	345	98	149	171	557	1100	1241	2868	2665	2254	2087	2242	2175	2233	2111	2293	2442	2051	2060	2826	2222	2029	37	74.9	40.9	11.5	13.2	15.4	21.1	21.4	22.3	29733	34135	34996	3.9	13.1	4.8	0.0	19	28	0.0	Unreliable	12.2	0.0	8.141368435486083	12.413328368001988
45031	67478	68521	67033	31935	32488	31626	35543	36033	35407	38756	38745	37634	28246	28662	27973	123	201	254	151	221	293	652	1139	1358	4537	5020	4439	4344	4053	4186	4467	3588	4289	4383	3972	3385	4944	4373	3684	32.5	75.9	35.5	13.5	17.1	17.8	20.3	19.3	22.7	31087	38753	36217	5	13	5.3	1.0	29	38	1.0	7.4	10.3	0.24699408202179474	7.053798592159095	9.448082785095897
45033	30709	32077	30551	14325	15085	14469	16384	16992	16082	15798	15707	14459	13978	14919	14434	678	868	919	106	76	146	548	821	816	2417	2406	2010	2085	2013	1817	1897	1938	2049	1958	1971	1727	2306	1885	1852	33.6	65.1	36.8	9.2	9.1	11.2	24.2	29.8	30.6	26630	27588	30866	7	15.3	5.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45035	96708	137057	158881	47330	66671	77169	49378	70386	81712	69262	94876	109115	24423	35685	40854	707	970	1116	1123	2115	3102	1708	6115	8485	7300	10027	10505	5137	8153	9297	6087	9475	11235	7331	9256	11099	8856	9536	11098	29.7	86.8	27.9	21.4	22.3	27.4	9.7	11.2	11.8	43316	54139	58685	3.1	9.7	3.9	1.0	44	89	1.0	5.6	9.6	0.17234010285257337	5.350571903174105	9.336127877677843
45037	24599	26973	26772	13045	14571	14385	11554	12402	12387	14124	16375	16477	10261	10105	9612	91	88	122	62	100	131	508	1405	1589	1768	1810	1547	1641	1591	1649	1715	1634	1743	1964	1820	1739	2107	1848	1806	35.4	78.6	36	12.5	15.3	19.5	15.5	18.5	15.5	35146	44391	47500	3.7	10.2	4.6	0.0	11	0.0	0.0	Unreliable	0.0	0.0	6.7969203771672895	0.0
45039	23543	23841	22612	11221	11420	10784	12322	12421	11828	9464	9353	8960	13957	14134	13053	34	50	76	45	56	144	249	379	503	1642	1586	1294	1402	1387	1311	1442	1242	1327	1523	1223	1080	1733	1343	1163	35.7	74.9	38.8	11.7	14.4	17.6	19.6	20.7	21.3	30376	32120	35551	5.1	13.2	7.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45041	125793	137140	138513	59110	64427	64578	66683	72713	73935	74268	76429	74655	49653	56990	59268	290	543	565	903	1693	2079	1360	3035	3673	9430	9362	8899	8520	9637	8840	8418	8455	9287	8676	8669	8249	9547	8730	8738	30.9	80.6	32.9	18.7	20.6	22.5	16.4	16.8	19.6	35144	41142	43310	4.2	11.1	4.5	11	41	80	Unreliable	5.4	10.3	1.457420789180108	4.98274269602839	9.626051946989332
45043	56102	60347	61841	26847	28742	29319	29255	31605	32522	34000	39108	41158	21714	20327	19423	86	157	199	142	292	363	930	1857	1901	3757	3700	3456	3064	2854	3025	3102	2672	2994	3380	3137	2750	3742	3247	2989	30.2	83.2	28.7	20	22.0	27.1	17.1	19.3	18.7	35312	42283	46967	5.6	11.9	5.6	1.0	1.0	48	1.0	1.0	14.8	0.2970779413686975	0.27618053369126333	12.936401416535954
45045	381027	452672	506552	185470	219455	245775	195557	233217	260777	301044	350812	387581	70274	83070	93513	843	2387	2509	5442	9176	12964	14527	36777	46066	25734	30768	31681	26001	29971	32262	27803	30653	36410	29034	30138	34189	31057	31198	33373	26.3	83.0	24.9	26.2	29.1	33.3	10.5	13.8	13.5	41149	46671	53739	2.7	9.8	3.7	136	252	356	5.7	9.2	12.3	5.948834771989037	9.27824119892549	11.713177192733092
45047	66329	69788	70587	31121	32711	32871	35208	37077	37716	44284	45957	45413	21135	22117	22860	145	344	366	489	622	911	1899	3823	4356	4850	5214	4892	4829	5073	4500	4478	4410	4809	4642	4090	4073	4712	4212	4050	29.7	78.9	30.8	18.9	22.4	23.3	14.2	16.8	24.2	34702	39801	39196	4.4	12.5	4.5	1.0	1.0	33	1.0	1.0	8.2	0.2512726962062848	0.23881851703253665	7.791803023219573
45049	21363	21072	19501	10874	10785	9961	10489	10287	9540	9330	9231	8493	11918	11431	10535	53	79	90	41	111	107	549	754	774	1578	1501	1223	1268	1251	1160	1485	1303	1338	1551	1345	1153	1612	1435	1328	37.8	75.3	43.4	10.1	10.9	11.7	21.8	20.2	18.4	28771	34285	32147	4.4	14.8	4.4	0.0	10	0.0	0.0	Unreliable	0.0	0.0	7.909390027841053	0.0
45051	198027	270257	332651	97246	132067	160534	100781	138190	172117	162831	223702	274612	30914	36953	44423	820	1645	1965	1584	2955	4361	5141	16702	20021	12053	16485	18114	13651	18564	17266	13758	17318	21147	14240	16620	18399	15185	16514	18752	32.2	86.4	32.8	18.7	21.0	23	12.0	15.2	17.0	36470	42642	46475	3.7	11.7	5	28	21	266	2.2	1.4	15.8	2.356581004947137	1.2950635876221521	13.327280944092559
45053	20731	24931	28398	10901	12973	14386	9830	11958	14012	9526	12745	15296	10988	11589	12180	87	154	247	100	183	250	1198	3752	3744	1465	1733	1509	1549	1986	1886	1502	1958	2000	1567	1751	1897	1670	1608	1667	35.9	72.5	34.9	8.7	10.4	14.8	20.7	19.9	22.6	30727	36288	39740	3.7	10.3	3.7	0.0	0.0	10	0.0	0.0	Unreliable	0.0	0.0	5.868957907833885
45055	52847	61706	65092	25521	29954	31508	27326	31752	33584	38247	44974	47081	13999	15331	16113	157	226	288	175	338	468	884	2327	2779	3691	4087	4099	2777	3282	3415	3026	3457	3827	3544	3510	3759	4181	3796	3944	35.5	81.6	36.6	16.3	19.0	20.4	12.8	14.8	16.4	38804	45035	46565	3.9	10.6	4.5	1.0	25	30	1.0	6.9	8.2	0.3153758333806397	6.7524497887833705	7.681435506667485
45057	61394	76972	92624	30400	37881	44939	30994	39091	47685	44158	56800	69335	16615	18522	20150	134	262	318	162	516	1337	980	3409	4973	4123	4762	4821	3728	4157	4473	4346	4523	5588	4534	4911	5672	4832	5478	6134	35.7	74.9	32.9	10.2	13.6	25.1	12.8	19.0	15.5	34688	38590	50557	3.8	17.4	4.7	12	30	56	Unreliable	7.0	12.0	3.257647327100368	6.495868627552877	10.076582023377672
45059	69656	66526	66915	33710	32288	32394	35946	34238	34521	50491	48220	48060	18391	17088	17108	254	190	259	116	210	375	1426	2726	3292	5014	4834	4256	4409	4503	4344	4587	3660	4377	4861	3510	3779	5307	4132	3553	35	73.8	34.8	11.7	14.8	14.6	14.3	19.0	20.7	33933	38816	40580	3.4	11.7	4.4	24	37	44	6.0	9.7	11.0	5.742506029631332	9.269558769002597	10.959177065431268
45061	20135	19209	17267	10123	9946	8779	10012	9263	8488	7182	6556	5830	12865	12381	11106	22	65	67	45	65	72	263	341	427	1548	1309	1039	1421	1378	1211	1324	1346	1307	1327	1215	1078	1574	1108	1026	35.1	65.4	42.5	9.2	9.0	11.6	21.8	29.2	26.4	26907	24847	31963	5.8	14.3	6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45063	216856	263334	290818	105398	128588	141601	111458	134746	149217	184382	215106	232885	27596	38576	44626	762	1414	1494	2355	3919	5987	4163	14643	17614	14412	17481	17883	12937	16370	16269	14903	17656	20005	16184	16926	19240	18571	17863	19161	29.5	87.5	28.7	24.6	26.7	30.1	9.0	10.9	12.8	44659	51983	57482	2.8	8	3.6	19	41	162	Unreliable	2.6	9.5	1.4602624168418983	2.5949301394173685	9.284157101692466
45065	9990	10213	9567	5308	5545	5188	4682	4668	4379	4534	5001	4953	5408	5069	4430	0	12	13	28	35	47	87	80	139	643	447	295	606	453	407	631	566	507	652	564	481	747	566	461	30.5	75.9	31.4	16	14.9	19.3	17.9	16.8	20.1	31577	34786	40622	6.5	16.1	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45067	35467	32959	31292	16379	15084	14336	19088	17875	16956	15113	13736	12613	20085	18503	17819	93	168	221	109	186	208	634	799	909	2825	2336	1894	2413	1912	1843	2269	1836	1975	2176	1946	1561	2349	1883	1795	38.5	75.0	35.7	10.2	12.8	16.4	23.2	24.1	26.5	26526	29626	31129	9.6	20.4	7.4	0.0	0.0	19	0.0	0.0	Unreliable	0.0	0.0	10.119732412970302
45069	28809	28917	26702	14121	15257	13964	14688	13660	12738	12907	12247	11118	14681	14810	13628	954	1333	1292	77	75	124	199	809	868	2116	1856	1521	1941	1770	1654	1962	2015	1979	2022	2165	1841	2234	2032	1760	35	66.8	41.3	8.3	7.9	8.9	21.7	25.4	26.6	26598	26002	33921	7	19.1	6.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45071	36132	37610	38428	17433	18313	18728	18699	19297	19700	23682	24747	25134	12056	11900	11996	110	293	309	114	148	259	1560	2676	2866	2647	2624	2720	2421	2526	2486	2321	2121	2374	2334	2055	1978	2745	2301	2030	33.5	73.8	37.4	14.8	18.7	17.1	17.0	15.6	19.8	32867	41080	39600	4.3	11.4	4.2	0.0	13	0.0	0.0	Unreliable	0.0	0.0	5.760879198794647	0.0
45073	66423	74341	77437	32637	36689	38107	33786	37652	39330	60006	66924	69167	5645	5687	5933	160	198	287	244	470	680	1561	3364	4239	4054	4672	4172	3818	4313	4078	4151	3835	4935	4305	3921	3874	4668	4349	4073	33.2	81.6	30.8	18.2	21.0	24.2	10.8	16.1	18.6	36666	41095	43978	3.6	13.3	4.4	15	44	86	Unreliable	10.3	19.1	3.76375653011758	9.864453442021674	18.509670226549755
45075	91501	92320	87673	42578	43362	41010	48923	48958	46663	34274	32335	30325	55879	57671	54630	426	525	585	423	780	864	863	1770	1932	7998	7381	5982	7274	7809	6169	5330	5559	5832	5336	4852	4788	6613	4835	4614	31.5	77.4	32.2	16.3	16.9	20.1	21.4	25.4	23.2	29567	32132	34943	6	15.3	7.2	1.0	15	22	1.0	Unreliable	4.3	0.18214737179557236	2.7079722703639515	4.182207369049384
45077	111050	119322	123687	55417	59585	61693	55633	59737	61994	101142	107585	110024	7678	7872	8612	187	266	355	1351	2013	2540	1870	3793	4510	10221	11363	10984	13212	14958	15020	7378	6992	8316	7262	6442	6434	8118	6692	6570	30.8	81.0	30.3	19.1	22.9	23.6	13.7	16.5	18.3	36214	41969	45332	3.1	10.5	4.1	30	115	136	4.5	16.7	19.2	4.5024763619991	16.062978048194523	18.32582782884755
45079	321356	385757	411471	155192	188009	199217	166164	197748	212254	164814	187974	190567	145974	179052	197181	839	1559	1506	5736	9261	12053	8888	18704	21108	27420	33531	33892	30520	41499	46709	25788	31178	33429	24206	26824	27982	25809	25193	26409	22.8	88.1	22.3	32.5	36.6	37.7	13.7	13.8	16.7	39961	47969	52082	3.4	9.2	4.3	24	58	195	1.2	2.6	8.1	1.244725475796313	2.505895334800578	7.898491023668741
45081	19183	19915	20424	9513	10011	10332	9670	9904	10092	13270	13844	14224	5813	5340	5399	43	259	278	1	44	64	1414	2852	3226	1427	1306	1161	1207	1190	1116	1222	1359	1260	1254	1118	1235	1407	1234	1173	38.6	74.3	35.5	11.9	13.6	16.3	15.6	13.2	20.5	35774	41510	41885	3.8	9.5	3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45083	254395	284748	306632	123655	137961	148898	130740	146787	157734	194595	214252	227799	53239	59277	64092	702	1152	1317	3860	5915	7469	7167	16743	20949	17032	20901	20647	16524	19036	19937	17474	17032	22415	18829	16876	18757	20014	18753	18427	29.9	78.8	29.1	18.2	19.8	23.8	12.3	14.1	15.6	37579	42349	47575	3.7	11.9	4	47	78	184	3.0	4.7	10.7	3.07920098010312	4.565440319159397	10.001130562585336
45085	104741	107612	106514	50701	51838	51341	54040	55774	55173	53246	53189	51196	49158	50783	51014	287	473	559	1007	1219	1542	1919	3542	4248	8168	7864	6826	7824	8294	8006	6781	7657	8272	7449	6612	6756	8300	6166	6282	29.6	80.9	30.9	15.8	17.6	19.5	16.2	19.0	21.1	33278	37752	41946	4.4	12.3	5.2	2.0	2.0	27	2.0	2.0	4.6	0.3182453225893712	0.3097547981018226	4.224796740334604
45087	29873	28929	27498	14072	13757	13070	15801	15172	14428	20369	19329	17978	9302	9095	8838	41	73	88	54	76	96	201	286	418	1925	1954	1623	1728	1576	1570	1819	1398	1725	2001	1643	1266	2181	1787	1525	36.4	73.4	39.5	9.8	12.0	12.5	14.3	20.2	19.3	31441	33345	37493	5.3	19.2	5.4	0.0	15	19	0.0	Unreliable	Unreliable	0.0	8.641847281274845	11.51598904162727
45089	37147	34347	31185	17391	16712	14912	19756	17635	16273	12262	11214	10220	24676	22657	20266	59	125	153	81	134	229	272	707	686	3005	2441	1959	2309	1997	1847	2083	1941	1943	2248	2055	1721	2445	2082	1799	35.1	76.7	40.9	11.5	11.6	12.6	27.9	29.5	28.2	24214	25948	30976	7.8	14.5	6.4	0.0	0.0	13	0.0	0.0	Unreliable	0.0	0.0	6.947784725562503
45091	165697	226865	266146	80293	109452	128443	85404	117413	137703	129617	173772	200511	31976	43544	51589	1426	2115	2292	1529	3505	5985	3235	10128	14571	12006	16116	18053	10890	14322	15506	11069	13392	16407	12622	14414	16768	14014	16422	18407	28.5	84.6	26.6	20.9	25.3	31.1	10.0	12.3	12.3	44539	51332	59394	3.3	13.5	4	20	33	162	1.9	2.5	10.7	2.0117040944213436	2.4243492826130075	10.144807737106701
46003	3064	2701	2757	1566	1378	1455	1498	1323	1302	2980	2617	2604	10	11	21	66	40	74	2	18	20	64	99	157	298	197	201	115	94	141	126	122	129	134	145	160	201	142	156	36	85.9	34.2	12.7	11.9	20.2	11.4	8.5	6.2	29783	43209	57257	2.2	4.4	2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46005	16978	17406	18602	8344	8767	9461	8634	8639	9141	16511	16107	15711	119	188	230	178	200	264	55	645	1973	155	1352	1891	1320	1156	1178	943	999	1025	747	1078	1103	870	949	1154	1215	841	1093	34.8	83.2	32.3	18.3	19.6	19.6	11.9	10.1	23.7	30510	42259	48995	2.4	3.7	2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46007	3574	3451	3441	1771	1684	1677	1803	1767	1764	1470	1167	1188	11	5	19	1834	2125	2053	0	12	15	73	70	193	337	317	261	212	256	249	189	218	211	198	179	229	257	161	167	27.7	74.7	31.5	12.7	16.1	17.3	39.2	29.8	38.1	25313	36580	45725	3.5	5.4	4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46009	7251	7058	6984	4000	4121	4142	3251	2937	2842	6957	6377	6215	50	70	85	230	510	570	6	11	11	43	138	210	543	408	401	395	400	480	356	484	476	424	421	462	573	438	429	36.2	87.9	36.8	15.3	15.9	19	12.9	11.4	10.3	30644	38750	52923	2.6	5.4	2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46011	28278	31995	34668	14299	16412	17949	13979	15583	16719	27375	30055	32157	88	282	584	254	293	406	386	909	959	238	627	1094	3134	3621	3827	5596	6390	6183	1850	2631	2642	1521	1808	2063	1619	1511	1949	28.3	91.9	27.5	32.2	35.1	40.4	14.0	18.8	15.9	35438	41043	53473	2	3.8	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46013	35371	36652	39313	17083	17849	19367	18288	18803	19946	33832	34311	34825	101	214	961	968	1135	1400	148	377	1222	237	506	1107	2850	2464	2515	2825	2811	2664	2067	2484	2769	2093	2106	2675	2482	1938	2463	31.6	90.1	30.6	23.6	24.1	28.8	9.9	11.1	11.0	35017	45054	53807	2.3	3.6	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46015	5349	5282	5321	2581	2564	2643	2768	2718	2678	4830	4668	4532	15	12	24	446	468	552	26	10	21	24	78	146	510	389	363	208	216	283	249	295	248	281	281	283	373	277	298	31.7	84.3	28	20.6	23.5	25.4	14.3	10.9	14.6	32370	44570	50870	2.4	3.5	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46017	2003	1934	2015	1023	943	999	980	991	1016	345	283	316	2	4	15	1642	1627	1645	0	1	1	18	35	98	237	191	157	132	130	141	124	146	150	121	101	124	122	111	119	33.6	74.4	39.9	5.4	5.2	8.9	56.9	51.9	40.5	12692	25714	30500	9.2	15.1	7.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46019	9112	10144	10102	4486	5118	5093	4626	5026	5009	8813	9634	9524	7	26	54	149	205	229	21	26	44	269	309	377	731	679	652	426	530	491	424	596	594	492	554	547	655	496	632	37.1	88.1	41.1	12.2	17.7	20.8	12.8	18.5	11.1	29040	36649	44786	2.7	5.1	3.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46021	1781	1471	1374	892	746	712	889	725	662	1773	1449	1343	0	2	3	6	5	13	1	7	6	4	22	25	131	112	72	34	33	63	60	66	49	84	45	55	154	49	63	33.3	84.5	40.9	14.8	17.2	23.6	14.1	7.3	4.7	28793	35764	51548	5.3	4.2	3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46023	9344	9154	9425	4588	4537	4701	4756	4617	4724	6562	5978	6019	11	9	55	2648	2913	3024	11	20	25	173	158	316	737	718	652	453	428	580	456	448	465	484	459	511	587	429	484	34.6	79.9	37.6	14.1	16.0	17.2	26.9	25.7	21.4	26060	35385	44104	2.7	4.9	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46025	4125	3698	3686	2031	1862	1870	2094	1836	1816	4090	3660	3550	2	9	63	25	3	17	4	2	21	17	63	112	352	224	177	145	135	202	148	186	223	194	184	198	285	174	189	39.8	85.5	40.5	11.4	10.7	18	14.8	11.1	13.3	30208	42604	47500	3.6	5.7	4.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46027	13488	13828	14021	6540	6724	7006	6948	7104	7015	12578	12639	12533	140	188	241	352	444	511	274	244	378	120	289	417	1657	1637	1642	3053	3280	3219	1073	1059	1085	706	685	667	710	545	671	23.1	91.6	22.4	38.7	42.7	49.3	21.2	23.2	24.7	27535	31952	41773	2.1	4	3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46029	25904	27212	28083	12858	13539	14131	13046	13673	13952	25196	26087	26532	37	108	188	377	544	721	83	144	209	279	441	663	2203	1863	1676	1796	1793	1699	1594	1793	1861	1592	1682	1734	1966	1514	1784	38.1	87.6	36.9	18.8	21.1	21.6	9.0	13.7	11.7	36257	41716	52025	2.4	6.2	3.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46031	4213	4072	4207	2121	2082	2116	2092	1990	2091	1595	1205	1269	5	4	20	2561	2749	2758	2	11	19	88	108	209	393	374	335	278	253	252	209	263	272	223	223	244	318	197	229	37.9	82.6	34.2	11.3	14.4	17.7	41.0	38.5	47.9	20654	29750	32260	5.5	6.6	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46033	7299	8276	8666	3729	4186	4343	3570	4090	4323	6914	7833	8044	19	15	52	230	245	342	10	32	48	116	193	265	713	504	453	267	245	275	273	352	325	331	360	365	425	341	431	33.2	91.2	31.5	24.4	26.0	24.5	9.4	9.3	13.2	36303	45775	56449	2.9	4.2	4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46035	18718	19482	19848	9075	9644	9900	9643	9838	9948	18103	18504	18469	51	93	186	371	488	670	81	97	129	129	295	578	1663	1402	1271	1498	1461	1367	1062	1264	1313	1038	1169	1201	1311	1022	1190	33.9	88.8	28.5	20.2	24.3	24	11.5	11.8	12.6	33476	44242	48665	2.2	4.8	2.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46037	6247	5709	5515	3071	2863	2815	3176	2846	2700	5726	5056	4832	8	8	21	473	544	527	4	13	40	24	65	125	459	325	318	201	244	241	224	267	247	284	269	250	415	234	313	38.3	87.8	39.7	15.4	15.4	18.6	14.3	11.4	16.5	30227	33810	43902	4	7	3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46039	4503	4350	4293	2244	2244	2228	2259	2106	2065	4453	4293	4182	8	13	37	12	11	22	8	4	8	34	86	126	330	289	268	159	162	201	228	223	206	232	229	213	325	225	246	42.2	86.7	41.6	13.3	17.2	20.1	10.3	8.8	10.0	31788	46341	57969	3.1	6	4.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46041	5985	5324	5857	2928	2619	2896	3057	2705	2961	1469	1121	1218	2	5	26	4442	4019	4349	6	8	14	51	107	279	631	503	457	346	340	405	381	320	383	345	310	350	486	292	342	32.2	77.5	36.2	12.2	13.4	14.6	33.6	29.5	31.4	23272	36587	41190	9	11	9.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46043	3439	2994	2925	1673	1504	1440	1766	1490	1485	3389	2898	2801	0	11	16	34	60	67	5	3	3	12	22	56	290	203	186	91	110	140	129	117	137	167	113	145	209	128	128	28.6	70.8	34.3	14.5	13.8	18.9	14.6	11.1	8.2	28478	38963	52543	2.1	4.2	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46045	4352	4065	3922	2147	2063	1979	2205	2002	1943	4327	3997	3787	4	5	16	12	19	41	1	5	38	21	61	68	313	280	213	126	168	199	167	181	176	200	182	208	344	181	195	33.3	82.4	36	15.5	18.3	25	13.8	9.7	5.9	32205	46169	65380	2.3	3.5	2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46047	7409	7114	6695	3880	3609	3372	3529	3505	3323	6730	6326	5847	22	49	90	452	517	470	14	27	75	133	163	275	544	381	349	270	253	272	239	271	272	294	329	282	426	314	307	34.4	87.1	31.3	19.2	19.8	23	13.6	14.8	15.0	29631	38762	48862	3.7	6	3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46049	2630	2368	2330	1312	1172	1160	1318	1196	1170	2622	2345	2276	2	3	9	4	3	15	1	2	13	6	19	32	219	155	118	77	103	120	99	105	122	124	98	110	197	102	125	34.1	82.0	34.4	13.1	18.8	26.7	18.1	17.5	10.9	30237	35924	46750	2.4	3.5	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46051	7828	7349	7187	3869	3742	3751	3959	3607	3436	7769	7219	6922	0	11	48	35	37	94	17	26	28	43	167	341	611	498	435	290	281	386	347	348	321	376	401	342	604	388	403	42.6	85.9	41.8	14.8	15.5	14.9	9.9	11.9	7.6	33088	40293	56276	3	4.7	3.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46053	4761	4270	4218	2313	2147	2163	2448	2123	2055	4463	3834	3750	2	7	15	271	331	309	12	12	19	41	38	70	367	256	265	138	140	216	177	181	164	189	195	176	309	214	220	38.9	85.0	35	12	14.7	21.1	20.1	13.7	15.3	22732	32808	42679	3	4.1	3.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46055	2174	1931	1928	1071	970	967	1103	961	961	2110	1832	1806	0	3	5	55	37	45	2	8	5	13	17	43	227	106	110	80	46	91	101	86	81	88	113	92	141	85	117	40.6	86.9	39.5	15.4	20.6	17.8	13.9	10.0	17.2	29894	46667	38873	1.7	3.7	2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46057	5550	5925	6026	2759	2967	3090	2791	2958	2936	5494	5846	5882	8	12	25	32	20	47	11	16	21	35	153	269	483	430	417	251	245	356	236	324	334	314	318	296	396	316	324	42.7	87.7	42.5	12.8	18.3	21.6	12.1	9.4	5.6	33851	43227	61784	2.5	5.4	3.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46059	3713	3434	3281	1821	1706	1641	1892	1728	1640	3705	3392	3214	1	3	5	3	10	17	2	9	12	11	20	44	275	207	164	109	126	172	114	158	166	164	166	154	264	134	167	38.1	86.8	31.5	15.6	16.6	24.6	9.2	12.4	8.2	32377	45202	50720	2	3.1	2.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46061	3154	3331	3411	1584	1665	1701	1570	1666	1710	3147	3290	3331	0	0	16	3	12	14	2	11	13	3	15	45	242	249	259	159	114	175	147	168	161	218	203	156	210	189	221	36.2	86.2	36.3	14	19.4	21.8	16.6	12.4	6.5	33049	45938	62448	2.1	4.5	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46063	1344	1246	1241	690	654	649	654	592	592	1317	1206	1176	4	2	9	11	20	26	8	1	3	23	21	29	157	113	91	37	42	61	53	67	66	65	63	84	103	77	66	34.4	89.5	31	17.8	29.1	30.8	21.1	16.9	12.9	25000	36912	55972	2.6	3.1	2.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46065	16498	17072	17670	7932	8314	8727	8566	8758	8943	14748	14711	14826	32	90	143	1438	1791	2073	69	99	136	193	303	561	1213	1061	1006	664	824	932	926	1209	1161	1062	1094	1254	1297	1044	1093	27.5	93.0	27.5	32	32.5	34.4	8.0	8.4	11.3	42970	51444	59741	1.9	3.2	2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
46067	8075	7337	7376	3930	3564	3617	4145	3773	3759	7997	7180	7108	8	32	67	47	59	98	8	12	17	45	121	200	592	480	428	284	241	401	354	318	336	386	321	366	485	373	359	29.3	80.5	34.5	14.1	21.4	23.7	13.0	10.0	13.0	30026	39066	49583	2.5	4.2	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
